"d"	"f"	"o"	"n"
"5652"	3	13	0.0469133496856491	0.831671520835859
"5653"	3	14	-0.750613594970385	3.69198208308743e-05
"5654"	3	15	0.254672469722095	0.240909653580399
"5655"	3	16	0.33406429226704	0.119252627897831
"5656"	3	17	0.596469731717538	0.00266350241366542
"5657"	3	18	0.507798345498509	0.0133740612130254
"5658"	3	19	0.595438669087085	0.00272117321231504
"5659"	3	20	0.718650653426317	0.000112052017146437
"5660"	3	21	-0.595438669087085	0.00272117321231504
"5661"	3	22	-0.629979267207288	0.00127451445149253
"5662"	3	23	-0.729476811046082	7.82614067096823e-05
"5663"	3	24	0.507798345498509	0.0133740612130254
"5664"	3	25	0.595438669087085	0.00272117321231504
"5665"	3	26	0.718650653426317	0.000112052017146437
"5666"	3	27	0.241784186841422	0.26635999030875
"5667"	3	28	0.0874174499643233	0.691647243007368
"5668"	3	29	0.524810878900998	0.010136206736994
"5669"	3	30	-0.418509648256114	0.0468693062165272
"5670"	3	31	NA	NA
"5671"	3	32	0.153780363970804	0.483576866858505
"5672"	3	33	0.200026150308042	0.360143637682784
"5673"	3	34	NA	NA
"5674"	3	35	0.493878999987383	0.0166128247261827
"5675"	3	36	0.267111215412183	0.217903858325228
"5676"	3	37	-0.218585277656211	0.316332317229656
"5677"	3	38	-0.280449035483441	0.194914016846856
"5678"	3	42	0.541910150132542	0.00756218568478174
"5679"	3	43	NA	NA
"5680"	3	44	-0.727901201453999	8.25430826725801e-05
"5681"	3	45	0.254672469722095	0.240909653580399
"5682"	3	46	0.33406429226704	0.119252627897831
"5683"	3	47	0.596469731717538	0.00266350241366542
"5684"	3	48	-0.115994545926055	0.598156986951068
"5685"	3	49	0.0469133496856491	0.831671520835859
"5686"	3	50	-0.750613594970385	3.69198208308743e-05
"5687"	3	51	0.254672469722095	0.240909653580399
"5688"	3	52	0.33406429226704	0.119252627897831
"5689"	3	53	0.596469731717538	0.00266350241366542
"5690"	3	54	0.507798345498509	0.0133740612130254
"5691"	3	55	0.595438669087085	0.00272117321231504
"5692"	3	56	0.718650653426317	0.000112052017146437
"5693"	3	57	-0.595438669087085	0.00272117321231504
"5694"	3	58	-0.629979267207288	0.00127451445149253
"5695"	3	59	-0.729476811046082	7.82614067096823e-05
"5696"	3	60	0.507798345498509	0.0133740612130254
"5697"	3	61	0.595438669087085	0.00272117321231504
"5698"	3	62	0.718650653426317	0.000112052017146437
"5699"	3	63	0.241784186841422	0.26635999030875
"5700"	3	64	0.0874174499643233	0.691647243007368
"5701"	3	65	0.316536227549325	0.141143888564878
"5702"	3	66	-0.418509648256114	0.0468693062165272
"5703"	3	67	NA	NA
"5704"	3	68	-0.411393989551077	0.0511401740219563
"5705"	3	69	0.200026150308042	0.360143637682784
"5706"	3	70	NA	NA
"5707"	3	71	-0.0304163475983879	0.890423518060764
"5708"	4	6	NA	NA
"5709"	4	7	NA	NA
"5710"	4	8	NA	NA
"5711"	4	9	NA	NA
"5712"	4	10	NA	NA
"5713"	4	11	NA	NA
"5714"	4	12	NA	NA
"5715"	4	13	NA	NA
"5716"	4	14	NA	NA
"5717"	4	15	NA	NA
"5718"	4	16	NA	NA
"5719"	4	17	NA	NA
"5720"	4	18	NA	NA
"5721"	4	19	NA	NA
"5722"	4	20	NA	NA
"5723"	4	21	NA	NA
"5724"	4	22	NA	NA
"5725"	4	23	NA	NA
"5726"	4	24	NA	NA
"5727"	4	25	NA	NA
"5728"	4	26	NA	NA
"5729"	4	27	NA	NA
"5730"	4	28	NA	NA
"5731"	4	29	NA	NA
"5732"	4	30	NA	NA
"5733"	4	31	NA	NA
"5734"	4	32	NA	NA
"5735"	4	33	NA	NA
"5736"	4	34	NA	NA
"5737"	4	35	NA	NA
"5738"	4	36	NA	NA
"5739"	4	37	NA	NA
"5740"	4	38	NA	NA
"5741"	4	42	NA	NA
"5742"	4	43	NA	NA
"5743"	4	44	NA	NA
"5744"	4	45	NA	NA
"5745"	4	46	NA	NA
"5746"	4	47	NA	NA
"5747"	4	48	NA	NA
"5748"	4	49	NA	NA
"5749"	4	50	NA	NA
"5750"	4	51	NA	NA
"5751"	4	52	NA	NA
"5752"	4	53	NA	NA
"5753"	4	54	NA	NA
"5754"	4	55	NA	NA
"5755"	4	56	NA	NA
"5756"	4	57	NA	NA
"5757"	4	58	NA	NA
"5758"	4	59	NA	NA
"5759"	4	60	NA	NA
"5760"	4	61	NA	NA
"5761"	4	62	NA	NA
"5762"	4	63	NA	NA
"5763"	4	64	NA	NA
"5764"	4	65	NA	NA
"5765"	4	66	NA	NA
"5766"	4	67	NA	NA
"5767"	4	68	NA	NA
"5768"	4	69	NA	NA
"5769"	4	70	NA	NA
"5770"	4	71	NA	NA
"5771"	5	6	0.75043038687258	3.71725906331538e-05
"5772"	5	7	NA	NA
"5773"	5	8	0.76376598340828	2.22732278843472e-05
"5774"	5	9	0.455729682660591	0.0288572130354575
"5775"	5	10	0.516562377857367	0.0116142611076588
"5776"	5	11	0.844955825656911	3.92804156801988e-07
"5777"	5	12	-0.0211367839243034	0.923738342621041
"5778"	5	13	0.0933111680560713	0.671948789875354
"5779"	5	14	-0.91352149058209	1.16964979451031e-09
"5780"	5	15	0.455729682660591	0.0288572130354575
"5781"	5	16	0.516562377857367	0.0116142611076588
"5782"	5	17	0.844955825656911	3.92804156801988e-07
"5783"	5	18	0.63461904904433	0.0011432028912883
"5784"	5	19	0.667613053218852	0.000500367611834839
"5785"	5	20	0.877434298516206	3.86603029247949e-08
"5786"	5	21	-0.685141117936568	0.000309333856082628
"5787"	5	22	-0.766079534427193	2.03114167148585e-05
"5788"	5	23	-0.905788520853686	2.77628006105207e-09
"5789"	5	24	0.63461904904433	0.0011432028912883
"5790"	5	25	0.667613053218852	0.000500367611834839
"5791"	5	26	0.877434298516206	3.86603029247949e-08
"5792"	5	27	0.295399443625021	0.171170971481022
"5793"	5	28	0.226217675861875	0.299300995299556
"5794"	5	29	0.628948204576834	0.00130538107690608
"5795"	5	30	-0.376194246089651	0.076859870853554
"5796"	5	31	NA	NA
"5797"	5	32	0.241507417242739	0.266924619280006
"5798"	5	33	0.311380914397056	0.148094121909789
"5799"	5	34	NA	NA
"5800"	5	35	0.558835945705974	0.00557346713486961
"5801"	5	36	0.287737564092661	0.183074480422958
"5802"	5	37	-0.382524235898369	0.0716331131215331
"5803"	5	38	-0.455729682660591	0.0288572130354576
"5804"	5	42	0.75043038687258	3.71725906331538e-05
"5805"	5	43	NA	NA
"5806"	5	44	-0.892640813560295	1.03113037723454e-08
"5807"	5	45	0.455729682660591	0.0288572130354575
"5808"	5	46	0.516562377857367	0.0116142611076588
"5809"	5	47	0.844955825656911	3.92804156801988e-07
"5810"	5	48	-0.0211367839243034	0.923738342621041
"5811"	5	49	0.0933111680560713	0.671948789875354
"5812"	5	50	-0.91352149058209	1.16964979451031e-09
"5813"	5	51	0.455729682660591	0.0288572130354575
"5814"	5	52	0.516562377857367	0.0116142611076588
"5815"	5	53	0.844955825656911	3.92804156801988e-07
"5816"	5	54	0.63461904904433	0.0011432028912883
"5817"	5	55	0.667613053218852	0.000500367611834839
"5818"	5	56	0.877434298516206	3.86603029247949e-08
"5819"	5	57	-0.685141117936568	0.000309333856082628
"5820"	5	58	-0.766079534427193	2.03114167148585e-05
"5821"	5	59	-0.905788520853686	2.77628006105207e-09
"5822"	5	60	0.63461904904433	0.0011432028912883
"5823"	5	61	0.667613053218852	0.000500367611834839
"5824"	5	62	0.877434298516206	3.86603029247949e-08
"5825"	5	63	0.295399443625021	0.171170971481022
"5826"	5	64	0.226217675861875	0.299300995299556
"5827"	5	65	0.405207613768354	0.0550931262322951
"5828"	5	66	-0.376194246089651	0.076859870853554
"5829"	5	67	NA	NA
"5830"	5	68	-0.456760745291045	0.0284514940159731
"5831"	5	69	0.311380914397056	0.148094121909789
"5832"	5	70	NA	NA
"5833"	5	71	0.126305172230594	0.565787596755335
"5834"	6	9	0.56117890068079	0.00533627615348526
"5835"	6	10	0.605329621645324	0.00220912981743166
"5836"	6	11	0.779608783347432	1.15942643728424e-05
"5837"	6	12	0.20332568865246	0.35210807746892
"5838"	6	13	0.167307995234024	0.445441039728728
"5839"	6	14	-0.707573396510561	0.000159146285342834
"5840"	6	15	0.56117890068079	0.00533627615348526
"5841"	6	16	0.605329621645324	0.00220912981743166
"5842"	6	17	0.779608783347432	1.15942643728424e-05
"5843"	6	18	0.422917432397117	0.0443665279114832
"5844"	6	19	0.391547183290737	0.0646546088561342
"5845"	6	20	0.654127786921914	0.000709660789137239
"5846"	6	21	-0.457773264737539	0.0280575111772894
"5847"	6	22	-0.585577983319085	0.00332808278046648
"5848"	6	23	-0.741267367772969	5.19187053313333e-05
"5849"	6	24	0.422917432397117	0.0443665279114832
"5850"	6	25	0.391547183290737	0.0646546088561342
"5851"	6	26	0.654127786921914	0.000709660789137239
"5852"	6	45	0.56117890068079	0.00533627615348526
"5853"	6	46	0.605329621645324	0.00220912981743166
"5854"	6	47	0.779608783347432	1.15942643728424e-05
"5855"	6	48	0.20332568865246	0.35210807746892
"5856"	6	49	0.167307995234024	0.445441039728728
"5857"	6	50	-0.707573396510561	0.000159146285342834
"5858"	6	51	0.56117890068079	0.00533627615348526
"5859"	6	52	0.605329621645324	0.00220912981743166
"5860"	6	53	0.779608783347432	1.15942643728424e-05
"5861"	6	54	0.422917432397117	0.0443665279114832
"5862"	6	55	0.391547183290737	0.0646546088561342
"5863"	6	56	0.654127786921914	0.000709660789137239
"5864"	6	57	-0.457773264737539	0.0280575111772894
"5865"	6	58	-0.585577983319085	0.00332808278046648
"5866"	6	59	-0.741267367772969	5.19187053313333e-05
"5867"	6	60	0.422917432397117	0.0443665279114832
"5868"	6	61	0.391547183290737	0.0646546088561342
"5869"	6	62	0.654127786921914	0.000709660789137239
"5870"	7	9	NA	NA
"5871"	7	10	NA	NA
"5872"	7	11	NA	NA
"5873"	7	12	NA	NA
"5874"	7	13	NA	NA
"5875"	7	14	NA	NA
"5876"	7	15	NA	NA
"5877"	7	16	NA	NA
"5878"	7	17	NA	NA
"5879"	7	18	NA	NA
"5880"	7	19	NA	NA
"5881"	7	20	NA	NA
"5882"	7	21	NA	NA
"5883"	7	22	NA	NA
"5884"	7	23	NA	NA
"5885"	7	24	NA	NA
"5886"	7	25	NA	NA
"5887"	7	26	NA	NA
"5888"	7	45	NA	NA
"5889"	7	46	NA	NA
"5890"	7	47	NA	NA
"5891"	7	48	NA	NA
"5892"	7	49	NA	NA
"5893"	7	50	NA	NA
"5894"	7	51	NA	NA
"5895"	7	52	NA	NA
"5896"	7	53	NA	NA
"5897"	7	54	NA	NA
"5898"	7	55	NA	NA
"5899"	7	56	NA	NA
"5900"	7	57	NA	NA
"5901"	7	58	NA	NA
"5902"	7	59	NA	NA
"5903"	7	60	NA	NA
"5904"	7	61	NA	NA
"5905"	7	62	NA	NA
"5906"	8	9	0.583254261163057	0.00348660976334368
"5907"	8	10	0.642509176141774	0.000946390710801081
"5908"	8	11	0.804007865985728	3.79830675206888e-06
"5909"	8	12	0.221915465900685	0.308830112319483
"5910"	8	13	0.183574050326221	0.401775892248974
"5911"	8	14	-0.736619923460912	6.11891722146405e-05
"5912"	8	15	0.583254261163057	0.00348660976334368
"5913"	8	16	0.642509176141774	0.000946390710801081
"5914"	8	17	0.804007865985728	3.79830675206888e-06
"5915"	8	18	0.424079293475131	0.0437245299713173
"5916"	8	19	0.388061600056695	0.06728598670625
"5917"	8	20	0.671555703092125	0.000450289398987176
"5918"	8	21	-0.470553736595693	0.0234485970218341
"5919"	8	22	-0.569311928226888	0.00457731454859495
"5920"	8	23	-0.765666450411264	2.06501262749484e-05
"5921"	8	24	0.424079293475131	0.0437245299713173
"5922"	8	25	0.388061600056695	0.06728598670625
"5923"	8	26	0.671555703092125	0.000450289398987176
"5924"	8	45	0.583254261163057	0.00348660976334368
"5925"	8	46	0.642509176141774	0.000946390710801081
"5926"	8	47	0.804007865985728	3.79830675206888e-06
"5927"	8	48	0.221915465900685	0.308830112319483
"5928"	8	49	0.183574050326221	0.401775892248974
"5929"	8	50	-0.736619923460912	6.11891722146405e-05
"5930"	8	51	0.583254261163057	0.00348660976334368
"5931"	8	52	0.642509176141774	0.000946390710801081
"5932"	8	53	0.804007865985728	3.79830675206888e-06
"5933"	8	54	0.424079293475131	0.0437245299713173
"5934"	8	55	0.388061600056695	0.06728598670625
"5935"	8	56	0.671555703092125	0.000450289398987176
"5936"	8	57	-0.470553736595693	0.0234485970218341
"5937"	8	58	-0.569311928226888	0.00457731454859495
"5938"	8	59	-0.765666450411264	2.06501262749484e-05
"5939"	8	60	0.424079293475131	0.0437245299713173
"5940"	8	61	0.388061600056695	0.06728598670625
"5941"	8	62	0.671555703092125	0.000450289398987176
"5942"	3	6	-0.336165461831723	0.0693262839946715
"5943"	3	7	-0.279215005847205	0.13511257947392
"5944"	3	8	-0.300689276923524	0.106402048729884
"5945"	3	9	0.0449888920373076	0.813383704267611
"5946"	3	10	0.00957684335447637	0.95994174070958
"5947"	3	11	0.0966593026940173	0.611368336229355
"5948"	3	12	-0.131180482227595	0.489584541105788
"5949"	3	13	-0.178396547138037	0.345581278768039
"5950"	3	14	-0.124053529033566	0.513673944327794
"5951"	3	15	0.0449888920373076	0.813383704267611
"5952"	3	16	0.00957684335447637	0.95994174070958
"5953"	3	17	0.0966593026940173	0.611368336229355
"5954"	3	18	0.306458987343244	0.0995320093334285
"5955"	3	19	0.147438844201473	0.436860865621434
"5956"	3	20	0.136525697123117	0.471902667779662
"5957"	3	21	0.393096012108158	0.0316385383618719
"5958"	3	22	0.336748538417867	0.068814506656203
"5959"	3	23	-0.0376392215559653	0.843461146646993
"5960"	3	24	0.306458987343244	0.0995320093334285
"5961"	3	25	0.147438844201473	0.436860865621434
"5962"	3	26	0.136525697123117	0.471902667779662
"5963"	3	27	0.0387571193690815	0.838871281094564
"5964"	3	28	0.0438201525073649	0.818150386203916
"5965"	3	29	0.173516068899508	0.359150048848837
"5966"	3	30	-0.00891265796267594	0.96271792849779
"5967"	3	31	NA	NA
"5968"	3	32	0.054812846470457	0.773590434371017
"5969"	3	33	0.0718343160720045	0.70600842265108
"5970"	3	34	-0.129103462981867	0.496545026459761
"5971"	3	35	0.20726149179845	0.271782082142827
"5972"	3	36	-0.155535735162308	0.411807025750681
"5973"	3	37	-0.0306270339841879	0.872360735288306
"5974"	3	38	0.0527839970932767	0.781766154660784
"5975"	3	42	-0.336165461831723	0.0693262839946715
"5976"	3	43	-0.279215005847205	0.13511257947392
"5977"	3	44	-0.152275803857066	0.421795671242647
"5978"	3	45	0.0449888920373076	0.813383704267611
"5979"	3	46	0.00957684335447637	0.95994174070958
"5980"	3	47	0.0966593026940173	0.611368336229355
"5981"	3	48	-0.131180482227595	0.489584541105788
"5982"	3	49	-0.178396547138037	0.345581278768039
"5983"	3	50	-0.124053529033566	0.513673944327794
"5984"	3	51	0.0449888920373076	0.813383704267611
"5985"	3	52	0.00957684335447637	0.95994174070958
"5986"	3	53	0.0966593026940173	0.611368336229355
"5987"	3	54	0.306458987343244	0.0995320093334285
"5988"	3	55	0.147438844201473	0.436860865621434
"5989"	3	56	0.136525697123117	0.471902667779662
"5990"	3	57	0.393096012108158	0.0316385383618719
"5991"	3	58	0.336748538417867	0.068814506656203
"5992"	3	59	-0.0376392215559653	0.843461146646993
"5993"	3	60	0.306458987343244	0.0995320093334285
"5994"	3	61	0.147438844201473	0.436860865621434
"5995"	3	62	0.136525697123117	0.471902667779662
"5996"	3	63	0.0387571193690815	0.838871281094564
"5997"	3	64	0.0438201525073649	0.818150386203916
"5998"	3	65	0.116258423977597	0.540672460000262
"5999"	3	66	-0.00891265796267594	0.96271792849779
"6000"	3	67	NA	NA
"6001"	3	68	-0.0730512702387965	0.701252784626687
"6002"	3	69	0.0718343160720045	0.70600842265108
"6003"	3	70	-0.129103462981867	0.496545026459761
"6004"	3	71	0.17995556814923	0.341312863288248
"6005"	4	6	-0.197149874359595	0.29637275159852
"6006"	4	7	-0.145340524338339	0.443486202620666
"6007"	4	8	-0.172304472844556	0.362566902344021
"6008"	4	9	-0.0401896274735063	0.832997273068244
"6009"	4	10	-0.0650569594727384	0.732687548314668
"6010"	4	11	-0.0582749598365842	0.759694156162398
"6011"	4	12	-0.138403029611887	0.465772454786722
"6012"	4	13	-0.131621029975733	0.488114592827461
"6013"	4	14	-0.00954503652495776	0.960074677911645
"6014"	4	15	-0.0401896274735063	0.832997273068244
"6015"	4	16	-0.0650569594727384	0.732687548314668
"6016"	4	17	-0.0582749598365842	0.759694156162398
"6017"	4	18	0.154730065772999	0.414263224927451
"6018"	4	19	0.0313981464636768	0.869174138844265
"6019"	4	20	-0.0612891818970972	0.747654894631674
"6020"	4	21	0.255455319628475	0.173051402672953
"6021"	4	22	0.280322651627707	0.13350605052309
"6022"	4	23	0.0783697735733374	0.68060066133815
"6023"	4	24	0.154730065772999	0.414263224927451
"6024"	4	25	0.0313981464636768	0.869174138844265
"6025"	4	26	-0.0612891818970972	0.747654894631674
"6026"	4	27	0.104504656622389	0.582605977203955
"6027"	4	28	0.0807954568726266	0.671255150417301
"6028"	4	29	0.15550091934918	0.411912997641241
"6029"	4	30	-0.0814202307182966	0.668855758062697
"6030"	4	31	NA	NA
"6031"	4	32	-0.056541826887706	0.766641759662306
"6032"	4	33	0.00188409837660557	0.992116135240351
"6033"	4	34	-0.259611616901794	0.165924371636415
"6034"	4	35	0.12171275512872	0.521710988262391
"6035"	4	36	-0.356114204890509	0.0534219572060904
"6036"	4	37	-0.060165541492938	0.75213625462739
"6037"	4	38	0.122578363794194	0.518731814664692
"6038"	4	42	-0.197149874359595	0.29637275159852
"6039"	4	43	-0.145340524338339	0.443486202620666
"6040"	4	44	0.00943625313193197	0.960529347922701
"6041"	4	45	-0.0401896274735063	0.832997273068244
"6042"	4	46	-0.0650569594727384	0.732687548314668
"6043"	4	47	-0.0582749598365842	0.759694156162398
"6044"	4	48	-0.138403029611887	0.465772454786722
"6045"	4	49	-0.131621029975733	0.488114592827461
"6046"	4	50	-0.00954503652495776	0.960074677911645
"6047"	4	51	-0.0401896274735063	0.832997273068244
"6048"	4	52	-0.0650569594727384	0.732687548314668
"6049"	4	53	-0.0582749598365842	0.759694156162398
"6050"	4	54	0.154730065772999	0.414263224927451
"6051"	4	55	0.0313981464636768	0.869174138844265
"6052"	4	56	-0.0612891818970972	0.747654894631674
"6053"	4	57	0.255455319628475	0.173051402672953
"6054"	4	58	0.280322651627707	0.13350605052309
"6055"	4	59	0.0783697735733374	0.68060066133815
"6056"	4	60	0.154730065772999	0.414263224927451
"6057"	4	61	0.0313981464636768	0.869174138844265
"6058"	4	62	-0.0612891818970972	0.747654894631674
"6059"	4	63	0.104504656622389	0.582605977203955
"6060"	4	64	0.0807954568726266	0.671255150417301
"6061"	4	65	0.215516877326678	0.252714869264873
"6062"	4	66	-0.0814202307182966	0.668855758062697
"6063"	4	67	NA	NA
"6064"	4	68	-0.0193412582216249	0.919197766342029
"6065"	4	69	0.00188409837660557	0.992116135240351
"6066"	4	70	-0.259611616901794	0.165924371636415
"6067"	4	71	0.0841470325226539	0.658421342637152
"6068"	5	6	-0.0326152022543118	0.864148799738509
"6069"	5	7	-0.279215005847205	0.13511257947392
"6070"	5	8	0.034331791846644	0.857069703128757
"6071"	5	9	0.137193848985057	0.469716091260349
"6072"	5	10	0.180623720011171	0.33949335242931
"6073"	5	11	0.37817395385816	0.0393447829364925
"6074"	5	12	0.045211609324621	0.812476091319243
"6075"	5	13	0.0300668337873095	0.87467697519125
"6076"	5	14	-0.717817817011101	7.99502071968067e-06
"6077"	5	15	0.137193848985057	0.469716091260349
"6078"	5	16	0.180623720011171	0.33949335242931
"6079"	5	17	0.37817395385816	0.0393447829364925
"6080"	5	18	0.232962282529821	0.215382414711663
"6081"	5	19	0.186191652194006	0.324560269426384
"6082"	5	20	0.238975649287282	0.20343404106632
"6083"	5	21	0.313363223249959	0.0917569169400058
"6084"	5	22	0.200445558582064	0.288208189286354
"6085"	5	23	-0.627840032936486	0.000203868926277289
"6086"	5	24	0.232962282529821	0.215382414711663
"6087"	5	25	0.186191652194006	0.324560269426384
"6088"	5	26	0.238975649287282	0.20343404106632
"6089"	5	27	0.0481122861133425	0.800677461483658
"6090"	5	28	0.0620375192800896	0.744674793291698
"6091"	5	29	0.210936735876553	0.263181642561346
"6092"	5	30	0.237967967603447	0.205403755643938
"6093"	5	31	NA	NA
"6094"	5	32	0.313725560286193	0.0913620062722127
"6095"	5	33	0.0840851296656796	0.658657533898835
"6096"	5	34	0.0412032328665533	0.828846276739404
"6097"	5	35	0.192783257551379	0.307413349802548
"6098"	5	36	-0.0306611664298457	0.872219642306916
"6099"	5	37	-0.262724266067998	0.160725385608543
"6100"	5	38	-0.291091494518619	0.118608406375304
"6101"	5	42	-0.0326152022543118	0.864148799738509
"6102"	5	43	-0.279215005847205	0.13511257947392
"6103"	5	44	-0.722780170835115	6.45402198559229e-06
"6104"	5	45	0.137193848985057	0.469716091260349
"6105"	5	46	0.180623720011171	0.33949335242931
"6106"	5	47	0.37817395385816	0.0393447829364925
"6107"	5	48	0.045211609324621	0.812476091319243
"6108"	5	49	0.0300668337873095	0.87467697519125
"6109"	5	50	-0.717817817011101	7.99502071968067e-06
"6110"	5	51	0.137193848985057	0.469716091260349
"6111"	5	52	0.180623720011171	0.33949335242931
"6112"	5	53	0.37817395385816	0.0393447829364925
"6113"	5	54	0.232962282529821	0.215382414711663
"6114"	5	55	0.186191652194006	0.324560269426384
"6115"	5	56	0.238975649287282	0.20343404106632
"6116"	5	57	0.313363223249959	0.0917569169400058
"6117"	5	58	0.200445558582064	0.288208189286354
"6118"	5	59	-0.627840032936486	0.000203868926277289
"6119"	5	60	0.232962282529821	0.215382414711663
"6120"	5	61	0.186191652194006	0.324560269426384
"6121"	5	62	0.238975649287282	0.20343404106632
"6122"	5	63	0.0481122861133425	0.800677461483658
"6123"	5	64	0.0620375192800896	0.744674793291698
"6124"	5	65	0.225389894761165	0.231096358006879
"6125"	5	66	0.237967967603447	0.205403755643938
"6126"	5	67	NA	NA
"6127"	5	68	0.176837526126843	0.34988169392815
"6128"	5	69	0.0840851296656796	0.658657533898835
"6129"	5	70	0.0412032328665533	0.828846276739404
"6130"	5	71	0.154565797395502	0.414765023998689
"6131"	6	9	-0.080589917032337	0.672045203599512
"6132"	6	10	-0.0240055072011217	0.899799576636667
"6133"	6	11	-0.0743027603844242	0.696373700419195
"6134"	6	12	-0.0551555105930533	0.772211904455587
"6135"	6	13	0.0357224809540501	0.851342529908211
"6136"	6	14	-0.249771586830718	0.183143856464848
"6137"	6	15	-0.080589917032337	0.672045203599512
"6138"	6	16	-0.0240055072011217	0.899799576636667
"6139"	6	17	-0.0743027603844242	0.696373700419195
"6140"	6	18	-0.183756442027634	0.331040968952302
"6141"	6	19	-0.308070675747728	0.0976740938151836
"6142"	6	20	-0.125457353110624	0.508883319466696
"6143"	6	21	-0.0205761490295329	0.914057085341478
"6144"	6	22	-0.0188614699437385	0.921195931914394
"6145"	6	23	-0.188900479285017	0.317443828409305
"6146"	6	24	-0.183756442027634	0.331040968952302
"6147"	6	25	-0.308070675747728	0.0976740938151836
"6148"	6	26	-0.125457353110624	0.508883319466696
"6149"	6	45	-0.080589917032337	0.672045203599512
"6150"	6	46	-0.0240055072011217	0.899799576636667
"6151"	6	47	-0.0743027603844242	0.696373700419195
"6152"	6	48	-0.0551555105930533	0.772211904455587
"6153"	6	49	0.0357224809540501	0.851342529908211
"6154"	6	50	-0.249771586830718	0.183143856464848
"6155"	6	51	-0.080589917032337	0.672045203599512
"6156"	6	52	-0.0240055072011217	0.899799576636667
"6157"	6	53	-0.0743027603844242	0.696373700419195
"6158"	6	54	-0.183756442027634	0.331040968952302
"6159"	6	55	-0.308070675747728	0.0976740938151836
"6160"	6	56	-0.125457353110624	0.508883319466696
"6161"	6	57	-0.0205761490295329	0.914057085341478
"6162"	6	58	-0.0188614699437385	0.921195931914394
"6163"	6	59	-0.188900479285017	0.317443828409305
"6164"	6	60	-0.183756442027634	0.331040968952302
"6165"	6	61	-0.308070675747728	0.0976740938151836
"6166"	6	62	-0.125457353110624	0.508883319466696
"6167"	7	9	0.0107270864972113	0.955135014336779
"6168"	7	10	0.0107270864972113	0.955135014336779
"6169"	7	11	-0.160906297458169	0.395644082597427
"6170"	7	12	-0.160906297458169	0.395644082597427
"6171"	7	13	-0.0965437784749017	0.611796275234177
"6172"	7	14	0.289631335424705	0.120552760811572
"6173"	7	15	0.0107270864972113	0.955135014336779
"6174"	7	16	0.0107270864972113	0.955135014336779
"6175"	7	17	-0.160906297458169	0.395644082597427
"6176"	7	18	-0.225268816441437	0.231353704255253
"6177"	7	19	-0.203814643447015	0.280011461128847
"6178"	7	20	-0.139452124463747	0.462365063496384
"6179"	7	21	-0.311085508419128	0.0942691470365128
"6180"	7	22	-0.289631335424705	0.120552760811572
"6181"	7	23	0.289631335424705	0.120552760811572
"6182"	7	24	-0.225268816441437	0.231353704255253
"6183"	7	25	-0.203814643447015	0.280011461128847
"6184"	7	26	-0.139452124463747	0.462365063496384
"6185"	7	45	0.0107270864972113	0.955135014336779
"6186"	7	46	0.0107270864972113	0.955135014336779
"6187"	7	47	-0.160906297458169	0.395644082597427
"6188"	7	48	-0.160906297458169	0.395644082597427
"6189"	7	49	-0.0965437784749017	0.611796275234177
"6190"	7	50	0.289631335424705	0.120552760811572
"6191"	7	51	0.0107270864972113	0.955135014336779
"6192"	7	52	0.0107270864972113	0.955135014336779
"6193"	7	53	-0.160906297458169	0.395644082597427
"6194"	7	54	-0.225268816441437	0.231353704255253
"6195"	7	55	-0.203814643447015	0.280011461128847
"6196"	7	56	-0.139452124463747	0.462365063496384
"6197"	7	57	-0.311085508419128	0.0942691470365128
"6198"	7	58	-0.289631335424705	0.120552760811572
"6199"	7	59	0.289631335424705	0.120552760811572
"6200"	7	60	-0.225268816441437	0.231353704255253
"6201"	7	61	-0.203814643447015	0.280011461128847
"6202"	7	62	-0.139452124463747	0.462365063496384
"6203"	8	9	-0.074874320079689	0.694149336982049
"6204"	8	10	-0.0125743132958256	0.947418974148085
"6205"	8	11	-0.0394376189732713	0.836079810241211
"6206"	8	12	-0.0151463319245172	0.93668331866757
"6207"	8	13	0.0683013835841438	0.719875531604862
"6208"	8	14	-0.305784436966669	0.100317475210654
"6209"	8	15	-0.074874320079689	0.694149336982049
"6210"	8	16	-0.0125743132958256	0.947418974148085
"6211"	8	17	-0.0394376189732713	0.836079810241211
"6212"	8	18	-0.15232065878807	0.421657328537735
"6213"	8	19	-0.283493608851342	0.128984181125911
"6214"	8	20	-0.0985940474331783	0.604220142759863
"6215"	8	21	0.0268633056774457	0.887941436814835
"6216"	8	22	0.0234339475058569	0.902173826023662
"6217"	8	23	-0.247199568202027	0.187843764336285
"6218"	8	24	-0.15232065878807	0.421657328537735
"6219"	8	25	-0.283493608851342	0.128984181125911
"6220"	8	26	-0.0985940474331783	0.604220142759863
"6221"	8	45	-0.074874320079689	0.694149336982049
"6222"	8	46	-0.0125743132958256	0.947418974148085
"6223"	8	47	-0.0394376189732713	0.836079810241211
"6224"	8	48	-0.0151463319245172	0.93668331866757
"6225"	8	49	0.0683013835841438	0.719875531604862
"6226"	8	50	-0.305784436966669	0.100317475210654
"6227"	8	51	-0.074874320079689	0.694149336982049
"6228"	8	52	-0.0125743132958256	0.947418974148085
"6229"	8	53	-0.0394376189732713	0.836079810241211
"6230"	8	54	-0.15232065878807	0.421657328537735
"6231"	8	55	-0.283493608851342	0.128984181125911
"6232"	8	56	-0.0985940474331783	0.604220142759863
"6233"	8	57	0.0268633056774457	0.887941436814835
"6234"	8	58	0.0234339475058569	0.902173826023662
