"a.i."	"length.patient."	"mean.d.JMJD1C."	"median.d.JMJD1C."	"sum.d.JMJD1C."	"mean.e.IFNG."	"median.e.IFNG."	"sum.e.IFNG."	"mean.f.STAT3_mean."	"median.f.STAT3_mean."	"sum.f.STAT3_mean."	"mean.f.STAT3_median."	"median.f.STAT3_median."	"sum.f.STAT3_median."	"mean.f.STAT3_sum."	"median.f.STAT3_sum."	"sum.f.STAT3_sum."	"mean.f.PI3K_mean."	"median.f.PI3K_mean."	"sum.f.PI3K_mean."	"mean.f.PI3K_median."	"median.f.PI3K_median."	"sum.f.PI3K_median."	"mean.f.PI3K_sum."	"median.f.PI3K_sum."	"sum.f.PI3K_sum."	"mean.o.GZMB."	"median.o.GZMB."	"sum.o.GZMB."	"mean.p.TNF."	"median.p.TNF."	"sum.p.TNF."	"mean.q.IFNG."	"median.q.IFNG."	"sum.q.IFNG."	"Treg_frequence"	"CD8_frequence"	"CD8_ratio"
"1"	"0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2"	"AML.PeterVanGalen2019.sce.rds"	6	0.7000810758	0	2.8003243032	0	0	0	-0.0191779276605461	-0.0312260577846134	-0.0767117106421842	-0.0175233614507106	-0.0164507472467694	-0.0700934458028425	-1.66847970646751	-2.71666702726137	-6.67391882587003	0.00647681174537246	0.0169467167036662	0.0259072469814899	-0.0567419511915416	-0.0545341207096911	-0.226967804766166	0.680065233264109	1.77940525388495	2.72026093305643	0	0	0	0	0	0	0.232749796999149	0	1.62924857899404	0.19047619047619	0.25	1.75
"3"	"AML.PeterVanGalen2019.sce.rds"	6	0.468426218194243	0	19.6739011641582	0	0	0	-0.0223451835810755	-0.0251313843144792	-0.938497710405169	-0.00856294672336985	0	-0.359643762381534	-1.94403097155356	-2.18643043535969	-81.6493008052497	-0.00982995156108908	-0.0165510697927791	-0.412857965565741	-0.0521508431494399	-0.0514346776190958	-2.19033541227647	-1.03214491391435	-1.7378623282418	-43.3500863844028	0.0211127798479642	0	4.83482658518381	0.0477707188072962	0	10.9394946068708	0.0258804977781275	0	5.92663399119119	0.102439024390244	0.358372456964006	5.45238095238095
"4"	"AML.PeterVanGalen2019.sce.rds"	6	0	0	0	0	0	0	-0.00472911024839272	-0.00472911024839272	-0.00472911024839272	-0.0190132525334375	-0.0190132525334375	-0.0190132525334375	-0.411432591610167	-0.411432591610167	-0.411432591610167	0.00743550226759555	0.00743550226759555	0.00743550226759555	-0.0669769369533743	-0.0669769369533743	-0.0669769369533743	0.780727738097533	0.780727738097533	0.780727738097533	0	0	0	0	0	0	0.187094448759724	0	2.43222783387641	0.0588235294117647	0.433333333333333	13
"5"	"AML.PeterVanGalen2019.sce.rds"	6	0.442180217615354	0	12.3810460932299	0	0	0	-0.0468846172808355	-0.0558592266222117	-1.31276928386339	-0.00923903801746065	-0.00560554062418764	-0.258693064488898	-4.07896170343269	-4.85975271613242	-114.210927696115	-0.00226838818511354	0.00382572186036612	-0.063514869183179	-0.05884861803084	-0.0617724927389574	-1.64776130486352	-0.238180759436921	0.401700795338443	-6.66906126423379	0.0814656724138399	0	5.53966572414111	0.0298523042915842	0	2.02995669182773	0	0	0	0.21875	0.346938775510204	2.42857142857143
"6"	"AML.PeterVanGalen2019.sce.rds"	6	0.428207664740707	0	18.8411372485911	0	0	0	0.00350422580123717	-0.0011638672083314	0.154185935254435	-0.00810792185248948	0	-0.356748561509537	0.304867644707634	-0.101256447124832	13.4141763671359	-0.000424093216585053	0.00226220192886677	-0.0186601015297423	-0.0626054524197169	-0.0634912498723002	-2.75463990646754	-0.0445297877414305	0.237531202531011	-1.95931066062294	0.0126996863598236	0	3.46701437623185	0.0170526343556634	0	4.65536917909609	0.0787449930228899	0	21.4973830952489	0.200913242009132	0.554878048780488	6.20454545454545
"7"	"AML.PeterVanGalen2019.sce.rds"	6	0	0	0	0	0	0	-0.0553203299711118	-0.0553203299711118	-0.0553203299711118	0	0	0	-4.81286870748672	-4.81286870748672	-4.81286870748672	-0.0668444395888247	-0.0668444395888247	-0.0668444395888247	-0.0510068740669192	-0.0510068740669192	-0.0510068740669192	-7.01866615682659	-7.01866615682659	-7.01866615682659	0.451410830546114	0	1.80564332218446	0	0	0	0	0	0	0.166666666666667	0.4	4
"8"	"BCC.KathrynEYost2019.sce.rds"	11	0.470044149818511	0	266.044988797277	0.00543376415111863	0	3.07551050953315	-0.0113756365370056	-0.0132400956658674	-6.43861027994518	-0.0127159203912251	-0.0115444715246155	-7.19721094143343	-0.966929105645477	-1.12540813159873	-547.28187379534	-0.000647416196256885	-0.000847655321248712	-0.366437567081397	-0.0744245583479257	-0.0729960567579839	-42.124300024926	-0.0666838682144591	-0.0873084980886173	-37.7430694093839	0.842032038656464	0	1195.68549489218	0.0330596057822824	0	46.9446402108411	0.0973180674926306	0	138.191655839535	0.372123602892834	0.482828969738184	2.50883392226148
"9"	"BCC.KathrynEYost2019.sce.rds"	11	0.588737518028165	0	7.65358773436614	0.0945512817438384	0	1.2291666626699	0.033898459219038	0.0246951628724151	0.440679969847493	-0.00541379786528562	0	-0.070379372248713	2.88136903361823	2.09908884415528	37.4577974370369	-0.000867091343904095	-0.0179639259428545	-0.0112721874707532	-0.0696378104043418	-0.07209746476781	-0.905291535256444	-0.0893104084221219	-1.85028437211401	-1.16103530948758	1.95255634037808	2.2980142188888	160.109619911003	0.0925329819418152	0	7.58770451922885	0.328354546192288	0	26.9250727877676	0.166666666666667	0.5125	6.30769230769231
"10"	"BCC.KathrynEYost2019.sce.rds"	11	0.435442198964948	0	7.40251738240412	0	0	0	0.0229117191284187	0.00327894639079875	0.389499225183117	-0.0084203540774507	-0.00792162854869046	-0.143146019316662	1.94749612591559	0.278710443217894	33.107434140565	0.00908498890630951	0.00982626121800665	0.154444811407262	-0.0660133111549597	-0.0652327819899617	-1.12222628963432	0.935753857349879	1.01210490545468	15.9078155749479	0.620577949422542	0	32.2700533699722	0.151926882105167	0	7.90019786946868	0.27056465686771	0	14.0693621571209	0.274193548387097	0.456140350877193	3.05882352941176
